"DOI","Title","Authors","Author_Affiliations","Corresponding_Author","Corresponding_Authors_Email","Publication_Date","Abstract","Keywords","Full_Text"
"https://doi.org/10.1534/g3.116.027961 ","Sex Differences in Drosophila Somatic Gene Expression: Variation and Regulation by doublesex"," View ORCID ProfileMichelle N. Arbeitman, Felicia N. New, Justin M. Fear, Tiffany S. Howard, Justin E. Dalton and  View ORCID ProfileRita M. Graze","*Biomedical Sciences Department and Center for Genomics and Personalized Medicine, Florida State University, College of Medicine, Tallahassee, Florida 32306//†Department of Molecular Genetics and Microbiology, University of Florida, Gainesville, Florida 32610-0266//‡Department of Biological Sciences, Auburn University, Alabama 36849","<U+21B5>1Corresponding authors: Department of Biomedical Sciences, Florida State University, 1115 West Call Street, Tallahassee, FL 32306. E-mail: michelle.arbeitman{at}med.fsu.edu; and Department of Biological Sciences, 101 Rouse Life Sciences building, Auburn University, AL 36849-5407. E-mail: rmgraze{at}auburn.edu","michelle.arbeitman@med.fsu.edu;,rmgraze@auburn.edu","July 1, 2016 ","AbstractSex differences in gene expression have been widely studied in Drosophila melanogaster. Sex differences vary across strains, but many molecular studies focus on only a single strain, or on genes that show sexually dimorphic expression in many strains. How extensive variability is and whether this variability occurs among genes regulated by sex determination hierarchy terminal transcription factors is unknown. To address these questions, we examine differences in sexually dimorphic gene expression between two strains in Drosophila adult head tissues. We also examine gene expression in doublesex (dsx) mutant strains to determine which sex-differentially expressed genes are regulated by DSX, and the mode by which DSX regulates expression. We find substantial variation in sex-differential expression. The sets of genes with sexually dimorphic expression in each strain show little overlap. The prevalence of different DSX regulatory modes also varies between the two strains. Neither the patterns of DSX DNA occupancy, nor mode of DSX regulation explain why some genes show consistent sex-differential expression across strains. We find that the genes identified as regulated by DSX in this study are enriched with known sites of DSX DNA occupancy. Finally, we find that sex-differentially expressed genes and genes regulated by DSX are highly enriched on the fourth chromosome. These results provide insights into a more complete pool of potential DSX targets, as well as revealing the molecular flexibility of DSX regulation.","sex,determination,Drosophila,sex,hierarchy,doublesex,transcriptome,gene,expression,sex,bias,RNA-seq,Genetics,of,Sex","https://www.g3journal.org/content/6/7/1799.full"
"https://doi.org/10.1534/g3.111.000240 ","Stacks: Building and Genotyping Loci De Novo From Short-Read Sequences","Julian M. Catchen, Angel Amores, Paul Hohenlohe, William Cresko and John H. Postlethwait","*Center for Ecology and Evolutionary Biology//†Institute of Neuroscience, University of Oregon, Eugene, Oregon 97403","<U+21B5>1Corresponding author: Institute of Neuroscience, University of Oregon, Eugene, OR 97403. E-mail: jpostle{at}uoregon.edu","jpostle@uoregon.edu","August 1, 2011 ","AbstractAdvances in sequencing technology provide special opportunities for genotyping individuals with speed and thrift, but the lack of software to automate the calling of tens of thousands of genotypes over hundreds of individuals has hindered progress. Stacks is a software system that uses short-read sequence data to identify and genotype loci in a set of individuals either de novo or by comparison to a reference genome. From reduced representation Illumina sequence data, such as RAD-tags, Stacks can recover thousands of single nucleotide polymorphism (SNP) markers useful for the genetic analysis of crosses or populations. Stacks can generate markers for ultra-dense genetic linkage maps, facilitate the examination of population phylogeography, and help in reference genome assembly. We report here the algorithms implemented in Stacks and demonstrate their efficacy by constructing loci from simulated RAD-tags taken from the stickleback reference genome and by recapitulating and improving a genetic map of the zebrafish, Danio rerio.","Illumina,meiotic,linkage,map,RAD-seq,RAD-tag,zebrafish","https://www.g3journal.org/content/1/3/171.full"
"https://doi.org/10.1534/g3.119.400781 ","Rapid Degradation of Caenorhabditis elegans Proteins at Single-Cell Resolution with a Synthetic Auxin"," View ORCID ProfileMichael A. Q. Martinez, Brian A. Kinney,  View ORCID ProfileTaylor N. Medwig-Kinney, Guinevere Ashley, James M. Ragle,  View ORCID ProfileLonden Johnson,  View ORCID ProfileJoseph Aguilera, Christopher M. Hammell,  View ORCID ProfileJordan D. Ward and  View ORCID ProfileDavid Q. Matus","*Department of Biochemistry and Cell Biology, Stony Brook University, Stony Brook, NY 11794,//†Cold Spring Harbor Laboratory, Cold Spring Harbor, NY 11724, and//‡Department of Molecular, Cell, and Developmental Biology, University of California-Santa Cruz, Santa Cruz, CA 95064","<U+21B5>1Corresponding author: 412 Life Sciences Building, Stony Brook University, Stony Brook, NY 11794. E-mail: david.matus{at}stonybrook.edu","david.matus@stonybrook.edu","January 1, 2020 ","AbstractAs developmental biologists in the age of genome editing, we now have access to an ever-increasing array of tools to manipulate endogenous gene expression. The auxin-inducible degradation system allows for spatial and temporal control of protein degradation via a hormone-inducible Arabidopsis F-box protein, transport inhibitor response 1 (TIR1). In the presence of auxin, TIR1 serves as a substrate-recognition component of the E3 ubiquitin ligase complex SKP1-CUL1-F-box (SCF), ubiquitinating auxin-inducible degron (AID)-tagged proteins for proteasomal degradation. Here, we optimize the Caenorhabditis elegans AID system by utilizing 1-naphthaleneacetic acid (NAA), an indole-free synthetic analog of the natural auxin indole-3-acetic acid (IAA). We take advantage of the photostability of NAA to demonstrate via quantitative high-resolution microscopy that rapid degradation of target proteins can be detected in single cells within 30 min of exposure. Additionally, we show that NAA works robustly in both standard growth media and physiological buffer. We also demonstrate that K-NAA, the water-soluble, potassium salt of NAA, can be combined with microfluidics for targeted protein degradation in C. elegans larvae. We provide insight into how the AID system functions in C. elegans by determining that TIR1 depends on C. elegans SKR-1/2, CUL-1, and RBX-1 to degrade target proteins. Finally, we present highly penetrant defects from NAA-mediated degradation of the FTZ-F1 nuclear hormone receptor, NHR-25, during C. elegans uterine-vulval development. Together, this work improves our use and understanding of the AID system for dissecting gene function at the single-cell level during C. elegans development.","C.,elegans,AID,system,synthetic,auxin,microfluidics,SCF,complex,NHR-25","https://www.g3journal.org/content/10/1/267.full"
"https://doi.org/10.1534/g3.113.007302 ","Molecular Insight into the Association Between Cartilage Regeneration and Ear Wound Healing in Genetic Mouse Models: Targeting New Genes in Regeneration","Muhammad Farooq Rai, Eric J. Schmidt, Audrey McAlinden, James M. Cheverud and Linda J. Sandell","*Department of Orthopaedic Surgery, Washington University School of Medicine at Barnes-Jewish Hospital, St. Louis, Missouri 63110//†Cell Biology and Physiology, Washington University School of Medicine at Barnes-Jewish Hospital, St. Louis, Missouri 63110//‡Biomedical Engineering, Washington University School of Medicine at Barnes-Jewish Hospital, St. Louis, Missouri 63110//§Anatomy and Neurobiology, Washington University School of Medicine at Barnes-Jewish Hospital, St. Louis, Missouri 63110","<U+21B5>1Corresponding author: Department of Orthopaedic Surgery, Washington University School of Medicine at Barnes-Jewish Hospital, 660 S. Euclid Ave. MS 8233, St. Louis, MO 63110. E-mail: sandelll{at}wustl.edu","sandelll@wustl.edu","November 1, 2013 ","AbstractTissue regeneration is a complex trait with few genetic models available. Mouse strains LG/J and MRL are exceptional healers. Using recombinant inbred strains from a large (LG/J, healer) and small (SM/J, nonhealer) intercross, we have previously shown a positive genetic correlation between ear wound healing, knee cartilage regeneration, and protection from osteoarthritis. We hypothesize that a common set of genes operates in tissue healing and articular cartilage regeneration. Taking advantage of archived histological sections from recombinant inbred strains, we analyzed expression of candidate genes through branched-chain DNA technology directly from tissue lysates. We determined broad-sense heritability of candidates, Pearson correlation of candidates with healing phenotypes, and Ward minimum variance cluster analysis for strains. A bioinformatic assessment of allelic polymorphisms within and near candidate genes was also performed. The expression of several candidates was significantly heritable among strains. Although several genes correlated with both ear wound healing and cartilage healing at a marginal level, the expression of four genes representing DNA repair (Xrcc2, Pcna) and Wnt signaling (Axin2, Wnt16) pathways was significantly positively correlated with both phenotypes. Cluster analysis accurately classified healers and nonhealers for seven out of eight strains based on gene expression. Specific sequence differences between LG/J and SM/J were identified as potential causal polymorphisms. Our study suggests a common genetic basis between tissue healing and osteoarthritis susceptibility. Mapping genetic variations causing differences in diverse healing responses in multiple tissues may reveal generic healing processes in pursuit of new therapeutic targets designed to induce or enhance regeneration and, potentially, protection from osteoarthritis.","tissue,regeneration,articular,cartilage,QuantiGene,Plex,assay,recombinant,inbred,lines,osteoarthritis","https://www.g3journal.org/content/3/11/1881.full"
"https://doi.org/10.1534/g3.113.007831 ","Genetic Background and GxE Interactions Modulate the Penetrance of a Naturally Occurring Wing Mutation in Drosophila melanogaster","Joseph Lachance, Lawrence Jung and John R. True","*Department of Genetics, University of Pennsylvania, Philadelphia, Pennsylvania 19104-6145//†Department of Ecology and Evolution, Stony Brook University, Stony Brook, New York 11794-5245","<U+21B5>1Corresponding author: Department of Genetics, University of Pennsylvania, 427 Clinical Research Building, 415 Curie Boulevard, Philadelphia, PA 19104-6145. E-mail: lachance.joseph{at}gmail.com","lachance.joseph@gmail.com","November 1, 2013 ","AbstractMany genes involved in producing complex traits are incompletely penetrant. One such example is vesiculated, an X-linked gene in Drosophila melanogaster that results in wing defects. To examine the genetic architecture of a complex trait (wings containing vesicles), we placed a naturally occurring variant into multiple autosomal backgrounds and quantified penetrance and expressivity at a range of developmental temperatures. We found significant epistasis, genotype-by-environment interactions, and maternal effects. Sex and temperature effects were modulated by genetic background. The severity of wing phenotypes also varied across different genetic backgrounds, and expressivity was positively correlated with penetrance. We also found evidence of naturally segregating suppressors of vesiculated. These suppressors were present on both the second and third chromosomes, and complex interactions were observed. Taken together, these findings indicate that multiple genetic and environmental factors modulate the phenotypic effects of a naturally occurring vesiculated allele.","Drosophila,melanogaster,epistasis,genotype-by-environment,interactions,incomplete,penetrance,vesiculated","https://www.g3journal.org/content/3/11/1893.full"
"https://doi.org/10.1534/g3.113.008227 ","Genomic Prediction in Maize Breeding Populations with Genotyping-by-Sequencing","José Crossa, Yoseph Beyene, Semagn Kassa, Paulino Pérez, John M. Hickey, Charles Chen, Gustavo de los Campos, Juan Burgueño, Vanessa S. Windhausen, Ed Buckler, Jean-Luc Jannink, Marco A. Lopez Cruz and Raman Babu","*International Maize and Wheat Improvement Center (CIMMYT), Apdo. Postal 6-641, 06600, Mexico DF, Mexico//†Colegio de Postgraduados, Montecillos, Edo. de Mexico, 56230, Mexico//‡The Roslin Institute, University of Edinburgh, Easter Bush, Midlothian, EH25 9RG, United Kingdom//§Department of Biostatistics, School of Public Health, University of Alabama at Birmingham, Alabama 35294//**Saaten Union Recherche, 163 Avenue de Flandre, 60190 Estrées Saint Denis, France//††USDA—ARS, Department of Plant Breeding and Genetics, Cornell University, Ithaca, New York, New York 14850","<U+21B5>1Corresponding author: International Maize and Wheat Improvement Center (CIMMYT), Apdo. Postal 6-641, 06600, Mexico DF, Mexico. E-mail: j.crossa{at}cgiar.org","j.crossa@cgiar.org","November 1, 2013 ","AbstractGenotyping-by-sequencing (GBS) technologies have proven capacity for delivering large numbers of marker genotypes with potentially less ascertainment bias than standard single nucleotide polymorphism (SNP) arrays. Therefore, GBS has become an attractive alternative technology for genomic selection. However, the use of GBS data poses important challenges, and the accuracy of genomic prediction using GBS is currently undergoing investigation in several crops, including maize, wheat, and cassava. The main objective of this study was to evaluate various methods for incorporating GBS information and compare them with pedigree models for predicting genetic values of lines from two maize populations evaluated for different traits measured in different environments (experiments 1 and 2). Given that GBS data come with a large percentage of uncalled genotypes, we evaluated methods using nonimputed, imputed, and GBS-inferred haplotypes of different lengths (short or long). GBS and pedigree data were incorporated into statistical models using either the genomic best linear unbiased predictors (GBLUP) or the reproducing kernel Hilbert spaces (RKHS) regressions, and prediction accuracy was quantified using cross-validation methods. The following results were found: relative to pedigree or marker-only models, there were consistent gains in prediction accuracy by combining pedigree and GBS data; there was increased predictive ability when using imputed or nonimputed GBS data over inferred haplotype in experiment 1, or nonimputed GBS and information-based imputed short and long haplotypes, as compared to the other methods in experiment 2; the level of prediction accuracy achieved using GBS data in experiment 2 is comparable to those reported by previous authors who analyzed this data set using SNP arrays; and GBLUP and RKHS models with pedigree with nonimputed and imputed GBS data provided the best prediction correlations for the three traits in experiment 1, whereas for experiment 2 RKHS provided slightly better prediction than GBLUP for drought-stressed environments, and both models provided similar predictions in well-watered environments.","GenPred,shared,data,resources,genotyping,by,sequencing,genomic,selection,imputation,GBLUP,RKHS","https://www.g3journal.org/content/3/11/1903.full"
"https://doi.org/10.1534/g3.113.007906 ","A Mutation in the FHA Domain of Coprinus cinereus Nbs1 Leads to Spo11-Independent Meiotic Recombination and Chromosome Segregation","K. Nicole Crown, Oleksandr P. Savytskyy, Shehre-Banoo Malik, John Logsdon, R. Scott Williams, John A. Tainer and Miriam E. Zolan","*Department of Biology, Indiana University, Bloomington, Indiana 47405//†Department of Biology, University of Iowa, Iowa City, Iowa 52242//‡National Institute of Environmental Health Sciences, Research Triangle Park, North Carolina 27709//§The Scripps Research Institute, La Jolla, California 92037","<U+21B5>2Corresponding author: Department of Biology, Indiana University, 1001 East Third Street, Bloomington, IN 47405. E-mail: mzolan{at}indiana.edu","mzolan@indiana.edu","November 1, 2013 ","AbstractNbs1, a core component of the Mre11-Rad50-Nbs1 complex, plays an essential role in the cellular response to DNA double-strand breaks (DSBs) and poorly understood roles in meiosis. We used the basidiomycete Coprinus cinereus to examine the meiotic roles of Nbs1. We identified the C. cinereus nbs1 gene and demonstrated that it corresponds to a complementation group previously known as rad3. One allele, nbs1-2, harbors a point mutation in the Nbs1 FHA domain and has a mild spore viability defect, increased frequency of meiosis I nondisjunction, and an altered crossover distribution. The nbs1-2 strain enters meiosis with increased levels of phosphorylated H2AX, which we hypothesize represent unrepaired DSBs formed during premeiotic replication. In nbs1-2, there is no apparent induction of Spo11-dependent DSBs during prophase. We propose that replication-dependent DSBs, resulting from defective replication fork protection and processing by the Mre11-Rad50-Nbs1 complex, are competent to form meiotic crossovers in C. cinereus, and that these crossovers lead to high levels of faithful chromosome segregation. In addition, although crossover distribution is altered in nbs1-2, the majority of crossovers were found in subtelomeric regions, as in wild-type. Therefore, the location of crossovers in C. cinereus is maintained when DSBs are induced via a Spo11-independent mechanism.","MRN,complex,Coprinus,cinereus,recombination,DNA,replication,meiosis","https://www.g3journal.org/content/3/11/1927.full"
"https://doi.org/10.1534/g3.113.007294 ","Comparative Analyses Identify the Contributions of Exotic Donors to Disease Resistance in a Barley Experimental Population","Zhou Fang, Amber Eule-Nashoba, Carol Powers, Thomas Y. Kono, Shohei Takuno, Peter L. Morrell and Kevin P. Smith","*Department of Agronomy and Plant Genetics, University of Minnesota, St. Paul, Minnesota 55108//†Graduate University for Advanced Studies, Hayama, Kanagawa 240-0193, Japan","<U+21B5>2Corresponding authors: Department of Agronomy and Plant Genetics, University of Minnesota, St. Paul, Minnesota 55108. E-mail: pmorrell{at}umn.edu; and Department of Agronomy and Plant Genetics, University of Minnesota, St. Paul, Minnesota 55108. E-mail: smith376{at}umn.edu","pmorrell@umn.edu;,smith376@umn.edu","November 1, 2013 ","AbstractIntrogression of novel genetic variation into breeding populations is frequently required to facilitate response to new abiotic or biotic pressure. This is particularly true for the introduction of host pathogen resistance in plant breeding. However, the number and genomic location of loci contributed by donor parents are often unknown, complicating efforts to recover desired agronomic phenotypes. We examined allele frequency differentiation in an experimental barley breeding population subject to introgression and subsequent selection for Fusarium head blight resistance. Allele frequency differentiation between the experimental population and the base population identified three primary genomic regions putatively subject to selection for resistance. All three genomic regions have been previously identified by quantitative trait locus (QTL) and association mapping. Based on the degree of identity-by-state relative to donor parents, putative donors of resistance alleles were also identified. The successful application of comparative population genetic approaches in this barley breeding experiment suggests that the approach could be applied to other breeding populations that have undergone defined breeding and selection histories, with the potential to provide valuable information for genetic improvement.","disease,resistance,introgression,allele,frequency,identity-by-state,breeding","https://www.g3journal.org/content/3/11/1945.full"
"https://doi.org/10.1534/g3.113.008250 ","A DNA Sequence Element That Advances Replication Origin Activation Time in Saccharomyces cerevisiae","Thomas J. Pohl, Katherine Kolor, Walton L. Fangman, Bonita J. Brewer and M. K. Raghuraman","*Molecular and Cellular Biology Program, University of Washington, Seattle, Washington 98195//†Department of Genome Sciences, University of Washington, Seattle, Washington 98195//‡Office of Public Health Genomics, Centers for Disease Control and Prevention, Atlanta, Georgia 30329","<U+21B5>2Corresponding author: Department of Genome Sciences, University of Washington, Box 355065 Foege Bldg., Room S-041, 3720 15th Ave NE, Seattle, WA 98195-5065. E-mail: raghu{at}u.washington.edu","raghu@u.washington.edu","November 1, 2013 ","AbstractEukaryotic origins of DNA replication undergo activation at various times in S-phase, allowing the genome to be duplicated in a temporally staggered fashion. In the budding yeast Saccharomyces cerevisiae, the activation times of individual origins are not intrinsic to those origins but are instead governed by surrounding sequences. Currently, there are two examples of DNA sequences that are known to advance origin activation time, centromeres and forkhead transcription factor binding sites. By combining deletion and linker scanning mutational analysis with two-dimensional gel electrophoresis to measure fork direction in the context of a two-origin plasmid, we have identified and characterized a 19- to 23-bp and a larger 584-bp DNA sequence that are capable of advancing origin activation time.","DNA,replication,origins,of,replication,Saccharomyces,cerevisiae,ARS,temporal,regulation","https://www.g3journal.org/content/3/11/1955.full"
"https://doi.org/10.1534/g3.113.008144 ","Characterization and Prediction of Haploinsufficiency Using Systems-Level Gene Properties in Yeast","Matthew Norris, Simon Lovell and Daniela Delneri","Faculty of Life Sciences, University of Manchester, Manchester, Lancashire, M13 9PT, United Kingdom","<U+21B5>1Corresponding authors: Faculty of Life Sciences, University of Manchester, Manchester, Lancashire, M13 9PT, United Kingdom. E-mail: d.delneri{at}manchester.ac.uk; and Faculty of Life Sciences, University of Manchester, Manchester, Lancashire, M13 9PT, United Kingdom. E-mail: simon.lovell{at}manchester.ac.uk","d.delneri@manchester.ac.uk;,simon.lovell@manchester.ac.uk","November 1, 2013 ","AbstractVariation in gene copy number can significantly affect organism fitness. When one allele is missing in a diploid, the phenotype can be compromised because of haploinsufficiency. In this work, we identified associations between Saccharomyces cerevisiae gene properties and genome-scale haploinsufficiency phenotypes from previous work. We compared the haploinsufficiency profiles against 23 gene properties and found that genes with higher level of connectivity (degree) in a protein–protein interaction network, higher genetic interaction degree, greater gene sequence conservation, and higher protein expression were significantly more likely to be haploinsufficient. Additionally, haploinsufficiency showed negative relationships with cell cycle regulation and promoter sequence conservation.","haploinsufficiency,prediction,machine-learning,correlation,genome","https://www.g3journal.org/content/3/11/1965.full"
"https://doi.org/10.1534/g3.113.006601 ","Mapping Condition-Dependent Regulation of Lipid Metabolism in Saccharomyces cerevisiae","Michael C. Jewett, Christopher T. Workman, Intawat Nookaew, Francisco A. Pizarro, Eduardo Agosin, Lars I. Hellgren and Jens Nielsen","*Center for Microbial Biotechnology, DTU Systems Biology, Technical University of Denmark, DK-2800 Kongens Lyngby, Denmark//†Department of Chemical and Biological Engineering and Chemistry of Life Processes Institute Northwestern University, Evanston, Illinois 60208//‡Center for Biological Sequence Analysis, DTU Systems Biology, Technical University of Denmark, DK-2800 Kongens Lyngby, Denmark//§Department of Chemical and Biological Engineering, Chalmers University of Technology, SE-412 96 Göteborg, Sweden//**Faculty of Engineering, King Mongkut’s University of Technology Thonburi, Bangkok 10140, Thailand//††Department of Chemical and Bioprocess Engineering, School of Engineering, Pontificia Universidad Católica de Chile, Macul, Santiago 8320000, Chile","<U+21B5>2Corresponding author: Department of Chemical and Biological Engineering, Chalmers University of Technology, Kemivägen 10, SE-412 96 Göteborg, Sweden. E-mail: nielsenj{at}chalmers.se","nielsenj@chalmers.se","November 1, 2013 ","AbstractLipids play a central role in cellular function as constituents of membranes, as signaling molecules, and as storage materials. Although much is known about the role of lipids in regulating specific steps of metabolism, comprehensive studies integrating genome-wide expression data, metabolite levels, and lipid levels are currently lacking. Here, we map condition-dependent regulation controlling lipid metabolism in Saccharomyces cerevisiae by measuring 5636 mRNAs, 50 metabolites, 97 lipids, and 57 13C-reaction fluxes in yeast using a three-factor full-factorial design. Correlation analysis across eight environmental conditions revealed 2279 gene expression level-metabolite/lipid relationships that characterize the extent of transcriptional regulation in lipid metabolism relative to major metabolic hubs within the cell. To query this network, we developed integrative methods for correlation of multi-omics datasets that elucidate global regulatory signatures. Our data highlight many characterized regulators of lipid metabolism and reveal that sterols are regulated more at the transcriptional level than are amino acids. Beyond providing insights into the systems-level organization of lipid metabolism, we anticipate that our dataset and approach can join an emerging number of studies to be widely used for interrogating cellular systems through the combination of mathematical modeling and experimental biology.","integrated,systems,biology,lipid,metabolism,regulation,metabolome,omics","https://www.g3journal.org/content/3/11/1979.full"
"https://doi.org/10.1534/g3.113.006809 ","Cell-Type–Specific Transcriptional Profiles of the Dimorphic Pathogen Penicillium marneffei Reflect Distinct Reproductive, Morphological, and Environmental Demands","Shivani Pasricha, Michael Payne, David Canovas, Luke Pase, Nathamon Ngaosuwankul, Sally Beard, Alicia Oshlack, Gordon K. Smyth, Sansanee C. Chaiyaroj, Kylie J. Boyce and Alex Andrianopoulos","*Department of Genetics, University of Melbourne, Victoria 3010, Australia//†Department of Microbiology, Faculty of Science, Mahidol University, Bangkok 10400, Thailand//‡Bioinformatics Division, Walter and Eliza Hall Institute of Medical Research, Parkville, Victoria 3052, Australia//§Department of Mathematics and Statistics, University of Melbourne, Victoria 3010, Australia","<U+21B5>5Corresponding author: Department of Genetics, University of Melbourne, Victoria 3010, Australia. E-mail: alex.a{at}unimelb.edu.au","alex.a@unimelb.edu.au","November 1, 2013 ","AbstractPenicillium marneffei is an opportunistic human pathogen endemic to Southeast Asia. At 25° P. marneffei grows in a filamentous hyphal form and can undergo asexual development (conidiation) to produce spores (conidia), the infectious agent. At 37° P. marneffei grows in the pathogenic yeast cell form that replicates by fission. Switching between these growth forms, known as dimorphic switching, is dependent on temperature. To understand the process of dimorphic switching and the physiological capacity of the different cell types, two microarray-based profiling experiments covering approximately 42% of the genome were performed. The first experiment compared cells from the hyphal, yeast, and conidiation phases to identify “phase or cell-state–specific” gene expression. The second experiment examined gene expression during the dimorphic switch from one morphological state to another. The data identified a variety of differentially expressed genes that have been organized into metabolic clusters based on predicted function and expression patterns. In particular, C-14 sterol reductase–encoding gene ergM of the ergosterol biosynthesis pathway showed high-level expression throughout yeast morphogenesis compared to hyphal. Deletion of ergM resulted in severe growth defects with increased sensitivity to azole-type antifungal agents but not amphotericin B. The data defined gene classes based on spatio-temporal expression such as those expressed early in the dimorphic switch but not in the terminal cell types and those expressed late. Such classifications have been helpful in linking a given gene of interest to its expression pattern throughout the P. marneffei dimorphic life cycle and its likely role in pathogenicity.","Penicillium,marneffei,Talaromyces,marneffei,microarray,hyphae,conidiation,yeast,dimorphic,switch,cell,wall","https://www.g3journal.org/content/3/11/1997.full"
"https://doi.org/10.1534/g3.113.008466 ","Extension of the Caenorhabditis elegans Pharyngeal M1 Neuron Axon Is Regulated by Multiple Mechanisms","Osama Refai, Patricia Rohs, Paul E. Mains and Jeb Gaudet","Department of Biochemistry and Molecular Biology, Alberta Children’s Hospital Research Institute, University of Calgary, Calgary, Alberta T2N 4N1, Canada","<U+21B5>1Corresponding author: Department of Biochemistry and Molecular Biology, 3330 Hospital Dr. NW, University of Calgary, Calgary, Alberta T2N 4N1, Canada. E-mail: mains{at}ucalgary.ca","mains@ucalgary.ca","November 1, 2013 ","AbstractThe guidance of axons to their correct targets is a critical step in development. The C. elegans pharynx presents an attractive system to study neuronal pathfinding in the context of a developing organ. The worm pharynx contains relatively few cells and cell types, but each cell has a known lineage and stereotyped developmental patterns. We found that extension of the M1 pharyngeal axon, which spans the entire length of the pharynx, occurs in two distinct phases. The first proximal phase does not require genes that function in axon extension (unc-34, unc-51, unc-115, and unc-119), whereas the second distal phase does use these genes and is guided in part by the adjacent g1P gland cell projection. unc-34, unc-51, and unc-115 had incompletely penetrant defects and appeared to act in conjunction with the g1P cell for distal outgrowth. Only unc-119 showed fully penetrant defects for the distal phase. Mutations affecting classical neuronal guidance cues (Netrin, Semaphorin, Slit/Robo, Ephrin) or adhesion molecules (cadherin, IgCAM) had, at best, weak effects on the M1 axon. None of the mutations we tested affected the proximal phase of M1 elongation. In a forward genetic screen, we isolated nine mutations in five genes, three of which are novel, showing defects in M1, including axon overextension, truncation, or ectopic branching. One of these mutations appeared to affect the generation or differentiation of the M1 neuron. We conclude that M1 axon extension is a robust process that is not completely dependent on any single guidance mechanism.","Caenorhabditis,elegans,neuron,axon,genetics,pharynx","https://www.g3journal.org/content/3/11/2015.full"
